,_Name,MaxEStateIndex,MinEStateIndex,MaxAbsEStateIndex,MinAbsEStateIndex,qed,MolWt,HeavyAtomMolWt,ExactMolWt,NumValenceElectrons,NumRadicalElectrons,MaxPartialCharge,MinPartialCharge,MaxAbsPartialCharge,MinAbsPartialCharge,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,BCUT2D_MWHI,BCUT2D_MWLOW,BCUT2D_CHGHI,BCUT2D_CHGLO,BCUT2D_LOGPHI,BCUT2D_LOGPLOW,BCUT2D_MRHI,BCUT2D_MRLOW,BalabanJ,BertzCT,Chi0,Chi0n,Chi0v,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,HallKierAlpha,Ipc,Kappa1,Kappa2,Kappa3,LabuteASA,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,SMR_VSA1,SMR_VSA10,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA8,SMR_VSA9,SlogP_VSA1,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,SlogP_VSA9,TPSA,EState_VSA1,EState_VSA10,EState_VSA11,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,VSA_EState1,VSA_EState10,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9,FractionCSP3,HeavyAtomCount,NHOHCount,NOCount,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAliphaticRings,NumAromaticCarbocycles,NumAromaticHeterocycles,NumAromaticRings,NumHAcceptors,NumHDonors,NumHeteroatoms,NumRotatableBonds,NumSaturatedCarbocycles,NumSaturatedHeterocycles,NumSaturatedRings,RingCount,MolLogP,MolMR,fr_Al_COO,fr_Al_OH,fr_Al_OH_noTert,fr_ArN,fr_Ar_COO,fr_Ar_N,fr_Ar_NH,fr_Ar_OH,fr_COO,fr_COO2,fr_C_O,fr_C_O_noCOO,fr_C_S,fr_HOCCN,fr_Imine,fr_NH0,fr_NH1,fr_NH2,fr_N_O,fr_Ndealkylation1,fr_Ndealkylation2,fr_Nhpyrrole,fr_SH,fr_aldehyde,fr_alkyl_carbamate,fr_alkyl_halide,fr_allylic_oxid,fr_amide,fr_amidine,fr_aniline,fr_aryl_methyl,fr_azide,fr_azo,fr_barbitur,fr_benzene,fr_benzodiazepine,fr_bicyclic,fr_diazo,fr_dihydropyridine,fr_epoxide,fr_ester,fr_ether,fr_furan,fr_guanido,fr_halogen,fr_hdrzine,fr_hdrzone,fr_imidazole,fr_imide,fr_isocyan,fr_isothiocyan,fr_ketone,fr_ketone_Topliss,fr_lactam,fr_lactone,fr_methoxy,fr_morpholine,fr_nitrile,fr_nitro,fr_nitro_arom,fr_nitro_arom_nonortho,fr_nitroso,fr_oxazole,fr_oxime,fr_para_hydroxylation,fr_phenol,fr_phenol_noOrthoHbond,fr_phos_acid,fr_phos_ester,fr_piperdine,fr_piperzine,fr_priamide,fr_prisulfonamd,fr_pyridine,fr_quatN,fr_sulfide,fr_sulfonamd,fr_sulfone,fr_term_acetylene,fr_tetrazole,fr_thiazole,fr_thiocyan,fr_thiophene,fr_unbrch_alkane,fr_urea
C[NH+]1CCN(c2ccc(NC(=S)NC(=O)c3cccc([N+](=O)[O-])c3)cc2Cl)CC1,6105,12.2782671,-0.556956287,12.2782671,0.077333415,0.385263752,434.929,413.761,434.1048146,152,0,0.269724952,-0.359030627,0.359030627,0.269724952,1.24137931,1.965517241,2.620689655,35.4956924,10.16602681,2.190517106,-2.319705795,2.285344793,-3.116003305,7.801425375,-0.879616949,1.616450984,947.1918943,20.96589085,15.77526383,17.34768936,13.8294076,9.058555884,9.844768648,6.826032108,7.641480525,4.709456249,5.216313709,3.068796567,3.579410891,-2.75,2800449.616,20.97080821,9.165435361,5.405491201,178.133197,15.11660807,0,5.112436885,0,11.594566,0,20.22564406,0,0,0,17.66730696,36.48334172,23.3835719,48.86002824,14.61775796,51.90058877,0,5.316788604,0,0,43.44339594,63.16497255,0,0,20.43339667,17.06215882,0,23.81881333,49.16962527,0,10.11431827,10.35798868,42.46456948,5.022633314,0,0,91.95,10.83049078,14.90885545,0,16.36327465,10.71001959,31.8664119,29.165378,6.066367068,12.13273414,22.58115892,23.81881333,0,11.62603827,26.32076274,16.95643959,1.594853732,-0.533468846,10.97083062,0,4.000210203,2.175444813,0.263157895,29,3,8,0,1,1,2,0,2,5,3,10,4,0,1,1,3,1.7097,117.069,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,2,3,0,0,1,0,0,0,0,0,0,0,1,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
C[NH+]1CCN(c2ccc(NC(=S)NC(=O)c3ccccc3[N+](=O)[O-])cc2Cl)CC1,6106,12.34687821,-0.655135513,12.34687821,0.027930543,0.385263752,434.929,413.761,434.1048146,152,0,0.281652469,-0.359030627,0.359030627,0.281652469,1.24137931,1.931034483,2.586206897,35.4956924,10.14838277,2.208430118,-2.319702513,2.286040138,-3.116003305,7.801428192,-0.879616949,1.644022761,947.1918943,20.96589085,15.77526383,17.34768936,13.84624435,9.064538948,9.850751712,6.792852818,7.608301235,4.735666828,5.242524289,3.128103483,3.638717808,-2.75,2825167.655,20.97080821,9.165435361,5.196603212,178.133197,15.11660807,5.563451492,5.112436885,0,11.594566,0,20.22564406,0,0,0,23.73367403,36.48334172,11.75375334,48.86002824,14.61775796,51.90058877,0,5.316788604,0,0,43.44339594,63.16497255,0,0,20.43339667,17.06215882,0,23.81881333,49.16962527,0,10.11431827,10.35798868,42.46456948,5.022633314,0,0,91.95,10.83049078,14.90885545,0,16.36327465,10.71001959,31.8664119,23.09901094,12.13273414,12.13273414,22.58115892,23.81881333,0,11.6120344,26.55697242,17.04625492,1.229057753,-0.655135513,11.17638244,0,3.973658359,2.171886333,0.263157895,29,3,8,0,1,1,2,0,2,5,3,10,4,0,1,1,3,1.7097,117.069,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,2,3,0,0,1,0,0,0,0,0,0,0,1,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
CCOc1cc(/C=C/c2nc([O-])c([N+](=O)[O-])c(=O)[n-]2)ccc1Oc1ccc([N+](=O)[O-])cn1,6107,11.62307404,-1.27407304,11.62307404,0.115810588,0.369190097,439.34,426.236,439.0775095,164,0,0.30049883,-0.870937519,0.870937519,0.30049883,1.09375,1.875,2.46875,16.63344511,10.15473469,2.109836327,-2.142240665,2.32494607,-2.191104798,5.684516163,-0.400733005,1.845120479,1253.563154,23.2503479,16.32796324,16.32796324,15.278096,8.918222071,8.918222071,5.98415318,5.98415318,3.858457034,3.858457034,2.466404294,2.466404294,-4.81,10751241.94,21.88829909,9.336256669,5.019513218,178.4634987,24.54821034,6.196843572,11.49902367,11.43925523,5.687386275,5.687386275,25.02317372,4.983978521,0,0,24.04281178,30.49991116,12.13273414,16.45350406,24.4268754,23.52681276,0,14.95193556,0,6.9237372,6.606881965,78.49897552,0,23.25900034,25.12349872,11.37477255,23.25900034,0,26.4214611,0,20.22863654,18.31159319,41.3232161,0,12.15204021,0,184.75,26.9732636,30.12970112,0,17.39177911,23.66935712,6.196843572,24.28477435,25.12283841,0,14.95193556,9.473725908,11.1707105,0,42.03551431,33.03211372,-2.107174827,-0.817482286,7.346573732,3.775804202,2.063940643,0,0.105263158,32,0,13,0,0,0,1,2,3,10,0,13,8,0,0,0,3,2.0454,107.4318,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
CCCc1nc(S/C(=C/c2cc(Br)c([O-])c([N+](=O)[O-])c2)C(=O)[O-])n[nH]1,6108,11.67013164,-1.489058301,11.67013164,0.042801434,0.301646447,427.236,416.148,425.9644497,132,0,0.262938735,-0.867073454,0.867073454,0.262938735,1.48,2.2,2.8,79.91873122,10.14831406,2.130021123,-2.110585386,2.342352683,-2.226163097,9.103476552,-0.398024256,2.359932609,851.7428063,18.56011345,12.81535937,15.21785249,11.81176951,6.985496302,8.594991153,4.820873355,6.684309177,2.941223731,4.399841646,1.870084753,3.059698771,-2.4,334807.9493,18.93180121,8.119132653,4.79489645,153.9990799,15.00759197,5.824404498,0,5.156436482,5.687386275,0,15.21300008,4.983978521,0,5.098681808,22.8536811,41.63805707,21.86504472,10.89261634,19.93090302,45.42454052,0,15.18134214,0,24.92181693,0,43.01276443,0,5.749511833,10.21305479,5.687386275,5.749511833,27.69182885,26.07395847,11.21535881,10.11431827,24.73241481,26.66702665,0,6.076020107,0,147.9,22.32951444,25.12191024,0,20.097744,12.24522612,30.32509375,6.066367068,0,6.9237372,31.11128604,0,-0.042801434,3.678813508,25.3043579,40.70159585,-0.499405716,-1.655941224,2.288097285,2.67738834,1.964562158,0,0.214285714,25,1,9,0,0,0,1,1,2,8,1,11,7,0,0,0,2,1.3846,89.4611,1,0,0,0,0,3,1,0,1,1,1,1,0,0,0,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
COc1cc(OC)cc(-c2nc(S/C(=C/c3cc([N+](=O)[O-])ccc3[O-])C(=O)[O-])n[nH]2)c1,6109,11.96352478,-1.592309528,11.96352478,0.032515327,0.232700924,442.409,428.297,442.0594169,160,0,0.269479588,-0.872040652,0.872040652,0.269479588,1.161290323,1.838709677,2.419354839,32.16662082,10.14072477,2.130750898,-2.117443174,2.317054022,-2.226761391,8.035162694,-0.384645839,1.919273195,1153.563027,22.54324112,16.14907899,16.96557558,14.79926405,8.525982906,9.342479487,5.94527853,6.954377453,3.982990048,4.852569419,2.49716849,3.191308415,-4.06,8844531.168,21.64414732,9.172886457,5.109711495,179.0507748,24.48131788,11.49902367,5.824404498,5.156436482,5.687386275,0,15.21300008,4.983978521,0,10.84819364,6.066367068,35.53409068,28.66768921,25.11221142,29.40462893,29.49459662,0,15.18134214,0,5.156436482,14.21959508,56.98110869,0,28.63639149,19.6867807,5.687386275,17.2485355,11.76188495,40.29355356,4.794537184,10.11431827,5.563451492,46.45977541,0,17.4638761,0,166.36,21.54726468,25.12191024,0,16.40727425,34.64876461,24.27512131,14.21959508,18.19910121,0,15.18134214,9.473725908,10.41157007,0.62436857,25.60358652,41.10032287,0.060139189,-0.819897996,8.04309132,0.986051692,0,2.990767771,0.105263158,31,1,11,0,0,0,2,1,3,10,1,12,8,0,0,0,3,1.3538,106.3061,1,0,0,0,0,3,1,0,1,1,1,1,0,0,0,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
COc1cc([N+](=O)[O-])cc(/C=C2\SC(=O)N(CC(=O)Nc3cccc(F)c3)C2=O)c1[O-],6110,13.21247354,-0.852532229,13.21247354,0.145555857,0.405160789,446.392,433.288,446.0463726,160,0,0.29353927,-0.869554713,0.869554713,0.29353927,1.322580645,2.064516129,2.709677419,32.16666689,10.12019836,2.360906957,-2.154534276,2.373576836,-2.358444745,8.180216905,-0.384710977,1.812508795,1135.479642,22.70637782,15.78693665,16.60343323,14.6887796,8.535267478,9.351764059,6.149870563,7.143061967,4.069357281,4.976749005,2.660790629,3.489968324,-3.93,6658745.341,21.77109408,8.832831701,4.804321913,177.9913202,15.16017895,18.11148908,0,5.907179729,16.83377772,0,29.39783955,4.390415048,0,0,11.8158789,41.60045775,11.75375334,23.00461217,33.540728,46.26624878,0,4.899909731,0,0,18.97134255,62.79832953,0,11.49902367,15.16017895,20.55972478,11.49902367,11.76188495,40.5313459,9.589074368,15.93153911,5.563451492,41.30333892,0,6.076020107,0,141.91,45.77575758,33.99487226,0,21.90548611,16.66179468,31.38491885,18.19910121,0,0,5.316788604,4.736862954,18.04520988,0.472758645,47.65836313,24.9862867,-0.509849733,-3.17079309,6.95892573,1.034950733,-0.637886196,1.162034201,0.105263158,31,1,10,0,1,1,2,0,2,8,1,12,6,0,1,1,3,2.4911,106.8011,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,2,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Cc1cc(N(CC(=O)[O-])S(=O)(=O)c2ccc(C)c([N+](=O)[O-])c2)ccc1Br,6111,12.95113698,-4.358827003,12.95113698,0.109377834,0.49799536,442.267,428.155,440.9761428,138,0,0.273171347,-0.548166477,0.548166477,0.273171347,1.153846154,1.807692308,2.346153846,79.91873123,10.18873847,2.274672109,-2.251407236,2.294623993,-2.413188195,9.103220491,-0.385183504,2.628206608,990.2296437,19.64589989,13.80133809,16.20383121,12.03461839,7.275473059,9.508534657,5.522578627,8.239225802,3.667511841,6.327109401,2.289889337,3.958038801,-2.46,340610.3157,19.85935619,7.420903311,4.020945833,157.9451545,9.901064579,0,0,0,15.71067743,0,14.41953426,8.417796984,0,0,21.99631097,43.67639416,16.10253808,28.02024249,23.24217261,43.29731289,0,0,0,18.74295787,10.8499724,62.11214318,0,0,9.411743386,11.37477255,0,15.9299439,25.85516973,14.81782834,23.96179267,11.12690298,45.7664054,0,0,0,120.65,27.4606639,28.43317983,0,16.27025602,15.43211897,10.53908658,31.18920547,12.99010427,0,15.9299439,0,27.27163833,3.286541191,21.12458907,22.1959492,0.722603479,-1.601149809,7.923386506,0,2.268602361,-4.358827003,0.1875,26,0,8,0,0,0,2,0,2,6,0,10,6,0,0,0,2,1.91934,96.2512,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
COc1cc(/C=C/c2[nH]c(=O)[n-]c(=O)c2[N+](=O)[O-])ccc1OCCOc1ccccc1,6112,11.62106909,-1.201435065,11.62106909,0.24319065,0.313863684,424.389,406.245,424.1150235,160,0,0.315614066,-0.492847018,0.492847018,0.315614066,1.032258065,1.774193548,2.483870968,16.62930728,10.14273117,2.133268135,-2.1186892,2.286389095,-2.278922098,5.722605329,-0.386430193,1.707194425,1199.585503,22.2169677,16.43988148,16.43988148,14.97356555,9.101589127,9.101589127,6.120106119,6.120106119,4.067927688,4.067927688,2.674290669,2.674290669,-4.34,8460555.9,21.37081462,9.920587154,5.597005861,175.4366506,24.1785459,18.96327576,17.18876706,0,5.559266895,5.687386275,19.70339264,0,0,0,36.41750849,29.82891977,5.693927995,12.03310859,19.13389991,17.83942649,0,9.967957042,0,0,20.32356147,90.74071896,0,17.2485355,30.44357768,5.687386275,17.2485355,0,30.23085104,0,10.11431827,11.25737949,58.12001092,0,12.15204021,0,134.86,21.85970762,19.70339264,0,12.30080996,23.66935712,5.749511833,19.26183775,18.19910121,30.33183534,9.967957042,14.21058886,16.58756217,0,38.41575327,11.08893946,-2.61163645,1.660726859,14.34299188,2.744190793,0.62756728,1.477238068,0.142857143,31,1,10,0,0,0,2,1,3,7,1,10,9,0,0,0,3,2.2373,112.6611,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Cc1ccc([N+](=O)[O-])cc1NC(=O)CSc1nnc(-c2ccc([N+](=O)[O-])cc2)n1C,6113,12.28547516,-0.524673504,12.28547516,0.022189192,0.342359114,428.43,412.302,428.0902886,154,0,0.271023803,-0.324859851,0.324859851,0.271023803,1.066666667,1.7,2.333333333,32.16655599,10.15590019,2.154562382,-2.079710518,2.253907071,-2.150820668,7.99371517,-0.384541229,1.666818764,1128.595689,21.83613434,15.93411639,16.75061297,14.25692795,8.579029018,9.564627577,6.262367336,7.204865977,4.209648938,5.229885029,2.59879328,3.309833256,-3.8,5020847.581,20.92204617,8.694344425,4.602227373,173.9726872,9.883888252,0,10.98084098,5.907179729,11.37477255,0,25.02317372,0,0,10.19736362,17.82825202,24.61992283,36.87659175,21.28686198,14.64115928,34.7312235,0,14.76446326,7.047671983,12.08017368,11.06964221,68.25665751,0,11.38785599,5.316788604,17.06215882,0,11.76188495,36.2711187,11.84220917,27.15237374,5.563451492,47.62100596,0,11.38785599,0,146.09,9.846622098,25.02317372,0,23.03480589,27.79513024,11.76188495,24.26546827,36.73761004,0,15.51415222,0,1.678296467,1.149506567,32.95574729,32.96287037,1.601615976,0.18035456,10.17268287,0,1.741695754,1.723896815,0.166666667,30,1,11,0,0,0,2,1,3,9,1,12,7,0,0,0,3,3.33772,110.2805,0,0,0,0,0,3,0,0,0,0,1,1,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
CC(=O)c1cccc(N2C(SCc3ccc([N+](=O)[O-])cc3)=NC3CS(=O)(=O)CC32)c1,6114,12.15728793,-3.165114995,12.15728793,0.016029176,0.395063751,445.522,426.37,445.0766127,156,0,0.268942836,-0.314915319,0.314915319,0.268942836,1.233333333,1.966666667,2.633333333,32.22787117,10.09253361,2.46703254,-2.264739083,2.359729802,-2.387542237,8.130909685,-0.384446579,1.603599972,1145.286842,21.46589085,16.09420186,17.72719502,14.23198392,9.279698085,12.08666385,7.312021256,10.40832666,5.153476756,7.890230301,3.671604759,6.594312107,-2.72,6162340.551,20.54865242,7.841385397,4.101360525,177.6145343,4.899909731,0,20.78814985,0,5.687386275,0,19.90126019,8.417796984,0,0,36.02735322,24.61992283,29.13642551,28.51269992,18.13564522,43.92480735,0,0,4.992404733,24.76027246,16.40561694,69.7721578,0,0,4.899909731,11.37477255,0,11.76188495,47.88139362,15.59010674,10.11431827,22.84517737,53.52334128,0,0,0,109.95,14.76056419,23.32665244,0,35.06002009,16.48395687,11.25083777,30.81835629,30.33183534,10.9662768,4.992404733,0,24.31457586,1.451802249,28.77875777,11.51369284,2.220888904,0.504513348,12.80720461,0,1.490346085,-3.165114995,0.3,30,0,8,0,2,2,2,0,2,8,0,10,5,0,1,1,4,3.0724,116.9817,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
O=C(CN(C(=O)c1ccc([N+](=O)[O-])cc1)N1C(=O)C2CCCCC2C1=O)c1ccccc1,6115,13.33430823,-0.74580924,13.33430823,0.034197793,0.297883264,435.436,414.268,435.1430354,164,0,0.27280888,-0.292074847,0.292074847,0.27280888,0.90625,1.46875,2,16.62830088,9.810531693,2.513884162,-2.296572161,2.386145869,-2.518524088,6.092030603,-0.384442861,1.682748634,1058.670388,22.82769817,17.1775174,17.1775174,15.37991785,10.40508429,10.40508429,7.941709165,7.941709165,6.007925357,6.007925357,4.342165048,4.342165048,-3.88,20367574.06,21.35578353,8.69876169,3.886723614,183.2800658,0,6.544756406,5.783244946,0,23.40892546,0,29.29246701,5.008912524,5.008912524,0,43.17347859,24.97437738,23.25963712,16.75912314,24.10145979,29.19217041,0,10.01782505,11.83581209,25.68328649,6.544756406,75.83852487,0,0,0,5.687386275,0,0,44.99067664,9.589074368,21.95013036,46.39926384,54.59730362,0,0,0,117.9,46.80866368,29.29246701,0,11.25083777,18.40509474,34.99220243,12.13273414,30.33183534,0,0,0,0,0,62.7510629,12.6387057,0.171528971,-3.112979121,13.10012872,2.788106195,-0.503220033,0,0.304347826,32,0,9,1,1,2,2,0,2,6,0,9,6,1,1,2,4,3.0101,112.2064,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CCOC(=O)C1=C(C)NC(=[NH2+])NC1c1cc(OC)c(OCc2ccccc2)cc1[N+](=O)[O-],6116,12.62489548,-0.923358019,12.62489548,0.151127219,0.317282284,441.464,416.264,441.1768609,168,0,0.346070899,-0.492846999,0.492846999,0.346070899,1.21875,1.9375,2.5625,16.62901024,9.934003416,2.393610821,-2.247026352,2.405568275,-2.602676115,5.949083672,-0.385364533,2.062212722,1067.590766,23.2503479,18.00706932,18.00706932,15.34977431,9.921595161,9.921595161,6.968437231,6.968437231,4.867837649,4.867837649,3.424548866,3.424548866,-4.08,11888891.13,22.60176456,9.818058678,4.798151613,184.3826932,14.21058886,18.22182732,11.49902367,0,5.687386275,11.92885986,20.84039048,10.11132579,0,0,30.33183534,25.47729296,0,35.96684843,29.3377207,17.61624613,0,10.63357721,0,26.49619719,13.71667951,74.97593457,0,11.49902367,25.51658672,5.687386275,11.49902367,0,30.56885041,16.1382821,10.11431827,31.01621821,53.73471332,0,0,0,137.55,16.93445717,14.90885545,0,47.49628446,5.697039313,5.563451492,19.24253168,13.8474744,30.33183534,10.63357721,19.61987247,16.39649402,0,24.03666147,23.59357291,1.444243939,0.02385069,11.22639878,0,3.677575905,1.43453562,0.272727273,32,4,10,0,1,1,2,0,2,6,3,10,8,0,0,0,3,1.3685,115.7002,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CCC[N+]12C(O)C(CC)C3CC1C1N(C)c4ccc(Br)cc4C14CC2C3C4O,6117,11.97286376,-0.297309146,11.97286376,0.166214097,0.698370262,448.425,416.169,447.1641668,152,0,0.193660987,-0.391557133,0.391557133,0.193660987,1.25,2.035714286,2.75,79.91873125,9.600080313,2.823434753,-2.677260463,2.712296808,-2.825165005,9.103006868,-1.0389294,1.616138317,847.8912708,19.58505748,17.05320572,18.63920226,13.42875855,11.19136799,11.98436626,10.22240242,11.13807795,9.783802748,10.27705439,9.241338286,9.602423547,-0.62,4114874.435,18.17311343,5.540540374,1.658228534,175.7919172,15.11296452,6.041840829,6.227901171,0,0,0,4.483030858,0,0,0,29.7774183,42.52210199,41.88523311,30.14739492,14.69608565,21.61733017,0,0,17.75371814,75.40314141,18.49233812,28.23527221,0,0,4.899909731,5.687386275,0,15.9299439,58.74590408,5.414990469,17.75371814,45.09421238,22.67182072,0,0,0,43.7,0,10.21305479,0,23.78869886,29.8373998,34.76297165,17.67165939,0,0,59.92410122,0,1.967162423,3.691896345,2.470528156,23.67156263,2.465697935,1.134516868,7.750309062,3.747542084,5.539504026,2.227947137,0.739130435,28,2,4,1,5,6,1,0,1,3,2,5,3,1,4,5,7,3.2418,113.014,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
CCN(CC)c1ccc(C(=O)Nc2ccc(N3CC[NH2+]CC3)c([N+](=O)[O-])c2)cc1[N+](=O)[O-],6118,12.74517341,-0.575169071,12.74517341,0.090220477,0.469762564,443.484,416.268,443.2037444,170,0,0.294107643,-0.366547388,0.366547388,0.294107643,1.03125,1.6875,2.28125,16.63204607,10.1116979,2.241197411,-2.266059969,2.322837722,-2.894244563,6.0506641,-0.655221735,1.861933461,1017.734976,23.2503479,18.11418841,18.11418841,15.34977431,10.55053703,10.55053703,7.400694422,7.400694422,5.515377332,5.515377332,3.852000932,3.852000932,-3.73,12944031.87,22.94411139,10.05151426,4.940609401,184.8540105,20.43339667,11.37477255,0,0,17.28195228,0,25.02317372,0,0,0,0,38.11294267,36.47308472,36.02564772,19.95794789,34.3441111,0,0,0,13.8474744,54.3851465,62.19029044,0,0,20.43339667,28.43693137,0,0,55.02234026,0,20.22863654,24.20546308,36.39820241,0,0,0,138.47,15.75380183,25.02317372,0,22.62561032,37.55379817,13.08951281,18.19910121,18.19910121,23.64729386,10.63357721,0,0,0,38.75007921,27.96951677,1.058491666,-0.575169071,8.865505361,0,8.098242727,0,0.380952381,32,3,11,0,1,1,2,0,2,7,2,11,8,0,1,1,3,1.9849,121.5794,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,4,1,1,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
